timestamp,srcip,state,attack_cat,prob_attack
2025-05-15 07:57:52,230.76.2.154,SF,Exploits,0.679
2025-05-15 07:57:52,156.35.166.81,SF,Exploits,0.627
2025-05-15 07:57:52,83.182.120.39,SF,Exploits,0.606
2025-05-15 07:57:53,78.221.28.191,SF,Exploits,0.653
2025-05-15 07:57:53,112.111.156.31,SF,Exploits,0.666
2025-05-15 07:57:53,24.61.255.10,SF,Exploits,0.619
2025-05-15 07:57:53,156.57.144.231,SF,Fuzzers,0.645
2025-05-15 07:57:53,24.187.87.175,SF,Exploits,0.632
2025-05-15 07:57:53,166.227.213.161,SF,Exploits,0.673
2025-05-15 07:57:53,151.193.95.36,SF,Exploits,0.614
2025-05-15 07:57:53,169.100.27.28,SF,Exploits,0.620
2025-05-15 07:57:54,14.46.86.249,SF,Exploits,0.627
2025-05-15 07:57:54,137.19.48.120,SF,Fuzzers,0.669
2025-05-15 07:57:54,135.136.219.137,SF,Exploits,0.649
2025-05-15 07:57:54,113.82.202.214,SF,Exploits,0.665
2025-05-15 07:57:54,242.144.221.225,SF,Fuzzers,0.610
2025-05-15 07:57:54,235.160.128.234,SF,Fuzzers,0.623
2025-05-15 07:57:54,70.135.44.237,SF,Exploits,0.606
2025-05-15 07:57:54,180.69.89.16,SF,Exploits,0.696
2025-05-15 07:57:54,193.147.16.212,SF,Exploits,0.612
2025-05-15 07:57:54,24.161.36.27,SF,Exploits,0.618
2025-05-15 07:57:55,253.160.222.39,SF,Fuzzers,0.625
2025-05-15 07:57:55,60.106.235.154,SF,DoS,0.666
2025-05-15 07:57:55,87.187.227.41,SF,Exploits,0.657
2025-05-15 07:57:55,41.147.218.188,SF,Exploits,0.746
2025-05-15 07:57:55,240.236.93.221,SF,Exploits,0.642
2025-05-15 07:57:55,191.183.149.250,SF,Exploits,0.702
2025-05-15 07:57:55,42.61.181.91,SF,Fuzzers,0.701
2025-05-15 07:57:55,118.130.17.250,SF,Exploits,0.606
2025-05-15 07:57:55,14.243.52.151,SF,Exploits,0.600
2025-05-15 07:57:56,242.56.30.221,SF,Exploits,0.622
2025-05-15 07:57:56,24.225.36.121,SF,Exploits,0.656
2025-05-15 07:57:56,249.231.10.248,SF,Exploits,0.609
2025-05-15 07:57:56,94.50.129.76,SF,Fuzzers,0.615
2025-05-15 07:57:56,191.176.181.200,SF,Exploits,0.600
2025-05-15 07:57:56,51.209.191.170,SF,Exploits,0.610
2025-05-15 07:57:56,69.240.150.48,SF,Exploits,0.637
2025-05-15 07:57:56,238.150.20.254,SF,Exploits,0.719
2025-05-15 07:57:57,79.158.69.2,SF,Exploits,0.669
2025-05-15 07:57:57,2.66.74.187,SF,Exploits,0.695
2025-05-15 07:57:57,187.180.112.225,SF,Fuzzers,0.641
2025-05-15 07:57:57,74.193.84.187,SF,Exploits,0.665
2025-05-15 07:57:57,89.119.45.66,SF,Exploits,0.701
2025-05-15 07:57:57,21.153.132.171,SF,Exploits,0.749
2025-05-15 07:57:57,253.149.134.91,SF,Exploits,0.674
2025-05-15 07:57:58,131.62.75.104,SF,Exploits,0.606
2025-05-15 07:57:58,105.8.106.210,SF,Exploits,0.638
2025-05-15 07:57:58,154.210.210.52,SF,Exploits,0.653
2025-05-15 07:57:58,69.166.138.87,SF,Exploits,0.624
2025-05-15 07:57:58,130.124.118.72,SF,Exploits,0.689
2025-05-15 07:57:58,126.176.89.222,SF,Fuzzers,0.614
2025-05-15 07:57:59,55.16.133.6,SF,Exploits,0.669
2025-05-15 07:57:59,251.254.185.36,REJ,Exploits,0.701
2025-05-15 07:57:59,50.195.145.164,SF,Exploits,0.687
2025-05-15 07:57:59,118.177.239.64,SF,Fuzzers,0.700
2025-05-15 07:57:59,247.14.50.250,SF,Fuzzers,0.602
2025-05-15 07:57:59,181.119.255.237,SF,Exploits,0.680
2025-05-15 07:57:59,138.157.48.129,SF,Fuzzers,0.608
2025-05-15 07:58:00,199.104.91.98,SF,Exploits,0.610
2025-05-15 07:58:00,218.200.204.150,SF,Exploits,0.632
2025-05-15 07:58:00,22.244.252.221,SF,Exploits,0.617
2025-05-15 07:58:00,220.127.180.212,SF,DoS,0.610
2025-05-15 07:58:00,72.131.110.222,SF,Exploits,0.713
2025-05-15 07:58:00,241.74.180.11,SF,Exploits,0.678
2025-05-15 07:58:00,147.131.131.125,SF,Exploits,0.619
2025-05-15 07:58:00,86.17.117.16,SF,Exploits,0.608
2025-05-15 07:58:00,104.55.178.247,SF,Fuzzers,0.674
2025-05-15 07:58:01,154.120.12.223,SF,Exploits,0.643
2025-05-15 07:58:01,127.136.98.198,SF,Fuzzers,0.609
2025-05-15 07:58:01,188.60.43.98,SF,Fuzzers,0.673
2025-05-15 07:58:01,17.188.71.171,SF,Exploits,0.642
2025-05-15 07:58:01,149.143.168.89,SF,Exploits,0.642
2025-05-15 07:58:01,89.13.19.249,SF,Exploits,0.644
2025-05-15 07:58:02,33.8.144.122,SF,Exploits,0.738
2025-05-15 07:58:02,198.22.206.38,SF,Fuzzers,0.669
2025-05-15 07:58:02,24.125.182.52,SF,Fuzzers,0.668
2025-05-15 07:58:02,64.210.28.228,SF,Fuzzers,0.647
2025-05-15 07:58:02,181.166.113.254,SF,Exploits,0.691
2025-05-15 07:58:02,182.156.162.168,SF,Exploits,0.709
2025-05-15 07:58:02,154.0.101.7,SF,Exploits,0.600
2025-05-15 07:58:03,86.130.19.49,SF,Exploits,0.666
2025-05-15 07:58:03,184.103.198.179,SF,Exploits,0.646
2025-05-15 07:58:03,90.137.168.9,SF,Exploits,0.705
2025-05-15 07:58:03,37.66.23.5,SF,Exploits,0.644
2025-05-15 07:58:03,180.157.51.167,SF,Exploits,0.700
2025-05-15 07:58:03,158.97.89.246,SF,Exploits,0.624
2025-05-15 07:58:03,197.213.77.151,SF,Exploits,0.702
2025-05-15 07:58:04,160.101.156.55,SF,Exploits,0.678
2025-05-15 07:58:04,149.121.93.109,SF,DoS,0.672
2025-05-15 07:58:04,233.185.55.107,SF,Exploits,0.726
2025-05-15 07:58:04,134.193.21.178,SF,Fuzzers,0.626
2025-05-15 07:58:04,56.164.130.151,SF,Exploits,0.605
2025-05-15 07:58:04,247.19.241.204,SF,Exploits,0.663
2025-05-15 07:58:04,201.26.39.118,SF,Exploits,0.665
2025-05-15 07:58:04,20.88.189.160,SF,Exploits,0.642
2025-05-15 07:58:05,121.61.83.134,SF,Exploits,0.698
2025-05-15 07:58:05,244.76.95.211,SF,Fuzzers,0.678
2025-05-15 07:58:05,117.173.51.222,SF,Exploits,0.638
2025-05-15 07:58:05,116.204.163.170,SF,Exploits,0.732
2025-05-15 07:58:05,178.56.210.58,SF,Exploits,0.698
2025-05-15 07:58:05,111.34.20.114,SF,Exploits,0.640
2025-05-15 07:58:06,35.235.231.180,SF,Fuzzers,0.614
2025-05-15 07:58:06,132.149.230.152,SF,Fuzzers,0.647
2025-05-15 07:58:06,208.212.125.193,SF,Fuzzers,0.644
2025-05-15 07:58:06,112.79.118.71,SF,Exploits,0.662
2025-05-15 07:58:06,254.147.91.240,SF,Exploits,0.766
2025-05-15 07:58:06,149.249.94.122,SF,Exploits,0.639
2025-05-15 07:58:07,107.176.38.169,SF,Fuzzers,0.679
2025-05-15 07:58:07,94.241.170.159,SF,Exploits,0.661
2025-05-15 07:58:07,170.76.185.158,SF,Exploits,0.603
2025-05-15 07:58:07,240.180.19.129,SF,Exploits,0.605
2025-05-15 07:58:07,183.35.110.246,SF,DoS,0.638
2025-05-15 07:58:07,109.203.203.85,REJ,Exploits,0.697
2025-05-15 07:58:07,128.217.181.216,SF,DoS,0.673
2025-05-15 07:58:07,219.20.215.60,SF,Exploits,0.604
2025-05-15 07:58:08,244.61.206.184,SF,Fuzzers,0.613
2025-05-15 07:58:08,31.217.90.224,SF,Exploits,0.615
2025-05-15 07:58:08,212.84.147.104,SF,Fuzzers,0.615
2025-05-15 07:58:08,144.126.219.61,SF,Fuzzers,0.637
2025-05-15 07:58:08,111.87.98.169,SF,Exploits,0.652
2025-05-15 07:58:08,57.155.16.103,SF,Exploits,0.624
2025-05-15 07:58:08,36.167.115.158,SF,Fuzzers,0.677
2025-05-15 07:58:08,58.151.250.74,SF,Fuzzers,0.673
2025-05-15 07:58:09,120.6.168.6,SF,Exploits,0.659
2025-05-15 07:58:09,147.216.238.9,SF,Fuzzers,0.636
2025-05-15 07:58:09,198.29.197.77,SF,Exploits,0.719
2025-05-15 07:58:09,96.49.180.137,SF,Exploits,0.691
2025-05-15 07:58:09,194.6.237.210,SF,Exploits,0.631
2025-05-15 07:58:09,89.144.223.192,SF,Exploits,0.710
2025-05-15 07:58:09,206.57.197.225,SF,Exploits,0.642
2025-05-15 07:58:09,164.135.223.235,SF,Fuzzers,0.623
2025-05-15 07:58:10,212.60.27.89,SF,Fuzzers,0.609
2025-05-15 07:58:10,45.29.152.58,SF,Exploits,0.659
2025-05-15 07:58:10,218.25.45.161,SF,Exploits,0.664
2025-05-15 07:58:10,62.82.88.111,SF,Exploits,0.629
2025-05-15 07:58:10,116.212.14.8,SF,Exploits,0.640
2025-05-15 07:58:10,5.225.85.99,SF,Exploits,0.634
2025-05-15 07:58:10,195.237.10.232,SF,Fuzzers,0.614
2025-05-15 07:58:10,36.14.169.172,SF,Fuzzers,0.651
2025-05-15 07:58:11,164.236.82.103,SF,Exploits,0.678
2025-05-15 07:58:11,254.190.168.38,SF,Exploits,0.614
2025-05-15 07:58:11,45.202.76.227,SF,Exploits,0.621
2025-05-15 07:58:11,48.127.222.30,SF,Fuzzers,0.637
2025-05-15 07:58:11,26.148.90.123,SF,Fuzzers,0.727
2025-05-15 07:58:11,152.188.2.198,SF,Fuzzers,0.683
2025-05-15 07:58:11,72.77.105.6,SF,DoS,0.722
2025-05-15 07:58:12,78.212.6.111,SF,Exploits,0.686
2025-05-15 07:58:12,71.202.18.251,SF,Fuzzers,0.728
2025-05-15 07:58:12,240.188.53.32,SF,DoS,0.665
2025-05-15 07:58:12,37.60.10.100,SF,Exploits,0.656
2025-05-15 07:58:12,206.154.77.195,SF,Exploits,0.602
2025-05-15 07:58:12,134.204.78.247,SF,Fuzzers,0.646
2025-05-15 08:00:00,208.155.126.97,SF,Exploits,0.625
2025-05-15 08:00:00,240.179.213.24,SF,Exploits,0.633
2025-05-15 08:00:00,168.184.106.75,SF,Fuzzers,0.627
2025-05-15 08:00:00,45.142.91.77,SF,Exploits,0.605
2025-05-15 08:00:01,80.64.39.96,SF,Exploits,0.626
2025-05-15 08:00:01,224.230.70.155,SF,Fuzzers,0.695
2025-05-15 08:00:01,44.106.150.147,SF,Exploits,0.663
2025-05-15 08:00:02,80.93.27.167,SF,DoS,0.721
2025-05-15 08:00:02,127.229.22.81,SF,Fuzzers,0.695
2025-05-15 08:00:02,84.250.138.60,SF,Fuzzers,0.617
2025-05-15 08:00:03,71.186.105.43,SF,Fuzzers,0.654
2025-05-15 08:00:03,144.145.84.112,SF,Exploits,0.604
2025-05-15 08:00:03,240.207.44.129,SF,DoS,0.723
2025-05-15 08:00:04,91.71.125.249,SF,Exploits,0.681
2025-05-15 08:00:04,2.251.5.139,SF,Exploits,0.612
2025-05-15 08:00:04,250.229.27.176,SF,Exploits,0.604
2025-05-15 08:00:04,134.79.234.166,SF,DoS,0.677
2025-05-15 08:00:04,232.245.25.12,SF,Exploits,0.714
2025-05-15 08:00:04,152.229.143.115,SF,Exploits,0.608
2025-05-15 08:00:05,38.244.11.243,SF,DoS,0.605
2025-05-15 08:00:05,246.204.201.110,SF,Exploits,0.700
2025-05-15 08:00:05,146.78.175.131,SF,Exploits,0.619
2025-05-15 08:00:05,72.58.110.201,SF,Exploits,0.634
2025-05-15 08:00:05,186.120.120.56,SF,Exploits,0.633
2025-05-15 08:00:05,200.254.244.26,SF,Exploits,0.677
2025-05-15 08:00:05,62.139.219.238,SF,Exploits,0.625
2025-05-15 08:00:06,114.89.152.180,SF,Exploits,0.661
2025-05-15 08:00:06,144.197.192.151,SF,Exploits,0.670
2025-05-15 08:00:06,19.196.56.148,SF,Exploits,0.666
2025-05-15 08:00:06,49.47.32.124,SF,Exploits,0.643
2025-05-15 08:00:06,192.221.43.164,SF,Exploits,0.686
2025-05-15 08:00:06,77.18.144.220,SF,Fuzzers,0.667
2025-05-15 08:00:07,190.242.103.185,SF,Exploits,0.718
2025-05-15 08:00:07,53.165.186.152,SF,Exploits,0.658
2025-05-15 08:00:07,28.202.134.50,SF,DoS,0.646
2025-05-15 08:00:07,93.4.183.203,SF,DoS,0.726
2025-05-15 08:00:07,233.82.134.1,SF,Exploits,0.641
2025-05-15 08:00:07,145.171.233.150,SF,Exploits,0.664
2025-05-15 08:00:07,88.214.94.39,SF,Exploits,0.638
2025-05-15 08:00:07,152.94.137.162,SF,Exploits,0.703
2025-05-15 08:00:08,248.91.19.212,SF,Exploits,0.733
2025-05-15 08:00:08,170.123.130.232,SF,Exploits,0.628
2025-05-15 08:00:08,178.17.171.19,SF,Fuzzers,0.627
2025-05-15 08:00:08,171.218.250.99,SF,Exploits,0.711
2025-05-15 08:00:08,198.249.114.51,SF,Fuzzers,0.671
2025-05-15 08:00:08,95.227.164.232,SF,Exploits,0.707
2025-05-15 08:00:08,155.14.211.240,SF,Exploits,0.602
2025-05-15 08:00:09,35.196.89.87,SF,Exploits,0.686
2025-05-15 08:00:09,52.207.157.170,SF,Exploits,0.629
2025-05-15 08:00:09,144.142.88.25,SF,Exploits,0.646
2025-05-15 08:00:09,54.9.36.30,SF,Fuzzers,0.621
2025-05-15 08:00:09,108.151.117.179,SF,Exploits,0.690
2025-05-15 08:00:09,207.25.251.27,SF,Fuzzers,0.641
2025-05-15 08:00:09,37.155.137.133,SF,Fuzzers,0.606
2025-05-15 08:00:09,177.178.193.176,SF,Exploits,0.675
2025-05-15 08:00:10,111.242.27.17,SF,Exploits,0.722
2025-05-15 08:00:10,193.123.218.174,SF,DoS,0.674
2025-05-15 08:00:10,148.96.238.98,SF,Exploits,0.635
2025-05-15 08:00:10,52.186.127.182,SF,Exploits,0.650
2025-05-15 08:00:10,233.87.138.234,SF,Exploits,0.703
2025-05-15 08:00:11,196.44.48.60,SF,Exploits,0.682
2025-05-15 08:00:11,139.251.79.11,SF,Fuzzers,0.687
2025-05-15 08:00:11,53.57.177.12,REJ,Exploits,0.603
2025-05-15 08:00:11,2.205.234.45,SF,Fuzzers,0.690
2025-05-15 08:00:12,62.199.4.189,SF,Fuzzers,0.626
2025-05-15 08:00:12,155.92.146.167,SF,Exploits,0.629
2025-05-15 08:00:12,202.127.37.92,SF,Fuzzers,0.610
2025-05-15 08:00:12,113.19.24.111,SF,Fuzzers,0.717
2025-05-15 08:00:12,126.53.183.70,SF,Exploits,0.612
2025-05-15 08:00:13,58.184.11.160,SF,Exploits,0.663
2025-05-15 08:00:13,169.63.109.11,SF,Exploits,0.705
2025-05-15 08:00:13,107.73.129.199,SF,Fuzzers,0.655
2025-05-15 08:00:13,206.77.139.254,SF,Exploits,0.649
2025-05-15 08:00:13,141.117.66.149,SF,Exploits,0.609
2025-05-15 08:00:14,206.162.95.158,SF,Fuzzers,0.686
2025-05-15 08:00:14,124.75.11.93,SF,Fuzzers,0.681
2025-05-15 08:00:14,190.78.228.86,SF,Exploits,0.731
2025-05-15 08:00:14,120.61.148.243,SF,Exploits,0.723
2025-05-15 08:00:14,191.152.248.136,SF,Fuzzers,0.625
2025-05-15 08:00:14,73.47.148.101,SF,Fuzzers,0.609
2025-05-15 08:00:15,127.145.152.106,SF,Exploits,0.631
2025-05-15 08:00:15,169.135.185.225,SF,Exploits,0.641
2025-05-15 08:00:15,158.243.241.152,SF,Exploits,0.652
2025-05-15 08:00:15,28.71.220.107,SF,Exploits,0.654
2025-05-15 08:00:15,148.129.183.59,SF,Exploits,0.675
2025-05-15 08:00:15,235.34.24.3,SF,Fuzzers,0.610
2025-05-15 08:00:15,169.66.223.9,SF,Fuzzers,0.692
2025-05-15 08:00:15,120.184.178.154,SF,Exploits,0.606
2025-05-15 08:00:16,136.180.116.125,SF,Fuzzers,0.605
2025-05-15 08:00:16,117.230.10.58,SF,Exploits,0.623
2025-05-15 08:00:16,53.186.191.216,SF,Exploits,0.618
2025-05-15 08:00:16,76.53.207.175,SF,Exploits,0.609
2025-05-15 08:00:16,22.96.38.188,SF,Fuzzers,0.657
2025-05-15 08:00:16,207.132.47.136,SF,Exploits,0.647
2025-05-15 08:00:17,153.172.174.49,SF,Fuzzers,0.612
2025-05-15 08:00:17,69.47.158.37,SF,Fuzzers,0.682
2025-05-15 08:00:17,126.100.239.85,SF,Exploits,0.619
2025-05-15 08:00:17,36.186.135.220,SF,Fuzzers,0.629
2025-05-15 08:00:17,32.245.85.227,SF,Fuzzers,0.639
2025-05-15 08:00:18,75.44.10.98,SF,Exploits,0.658
2025-05-15 08:00:18,169.129.133.100,SF,Exploits,0.619
2025-05-15 08:00:18,178.160.172.30,SF,Exploits,0.675
2025-05-15 08:00:18,212.105.113.233,SF,Exploits,0.689
2025-05-15 08:00:18,246.55.122.153,SF,Exploits,0.617
2025-05-15 08:00:18,64.226.212.181,SF,Exploits,0.648
2025-05-15 08:00:18,22.201.84.14,SF,Exploits,0.644
2025-05-15 08:00:18,145.113.245.51,SF,DoS,0.666
2025-05-15 08:00:19,221.101.173.43,SF,Exploits,0.650
2025-05-15 08:00:19,223.185.237.105,SF,Exploits,0.662
2025-05-15 08:00:19,72.34.254.40,SF,Exploits,0.661
2025-05-15 08:00:19,47.227.56.110,SF,Exploits,0.628
2025-05-15 08:00:19,183.191.81.72,SF,Exploits,0.672
2025-05-15 08:00:19,47.107.202.92,SF,Exploits,0.615
2025-05-15 08:00:20,53.2.113.109,SF,Exploits,0.625
2025-05-15 08:00:20,17.249.90.104,SF,Fuzzers,0.677
2025-05-15 08:00:20,93.130.75.242,SF,Fuzzers,0.652
2025-05-15 08:00:20,26.235.5.30,SF,Exploits,0.674
2025-05-15 08:00:20,22.55.200.239,SF,Exploits,0.669
2025-05-15 08:00:20,194.192.204.217,SF,Exploits,0.626
2025-05-15 08:00:21,104.79.198.126,SF,Exploits,0.700
2025-05-15 08:00:21,4.170.4.149,SF,Exploits,0.652
2025-05-15 08:00:21,158.140.126.195,SF,Exploits,0.641
2025-05-15 08:00:22,183.16.110.11,SF,Fuzzers,0.618
2025-05-15 08:00:22,123.227.223.5,SF,Fuzzers,0.641
2025-05-15 08:00:22,219.161.87.29,SF,Exploits,0.613
2025-05-15 08:00:22,10.26.19.214,SF,Exploits,0.670
2025-05-15 08:00:22,219.41.165.184,SF,Exploits,0.640
2025-05-15 08:00:22,75.215.158.109,SF,Exploits,0.623
2025-05-15 08:00:23,179.214.234.244,SF,Exploits,0.643
2025-05-15 08:00:23,60.20.222.173,SF,Fuzzers,0.675
2025-05-15 08:00:23,47.110.135.197,SF,Fuzzers,0.662
2025-05-15 08:00:23,123.164.163.61,SF,Fuzzers,0.726
2025-05-15 08:00:24,53.87.238.96,SF,Exploits,0.628
2025-05-15 08:00:24,142.7.138.17,SF,Exploits,0.675
2025-05-15 08:00:24,228.126.73.39,SF,Fuzzers,0.653
2025-05-15 08:00:24,122.38.114.118,SF,Exploits,0.647
2025-05-15 08:00:24,69.153.244.6,SF,Fuzzers,0.613
2025-05-15 08:00:24,125.255.55.245,SF,Fuzzers,0.622
2025-05-15 08:00:24,75.223.158.234,SF,Exploits,0.685
2025-05-15 08:00:25,132.111.26.180,SF,Fuzzers,0.602
2025-05-15 08:00:25,196.187.215.250,SF,Fuzzers,0.614
2025-05-15 08:00:25,221.151.196.165,SF,Fuzzers,0.659
2025-05-15 08:00:25,226.169.124.231,SF,DoS,0.659
2025-05-15 08:00:25,153.87.199.81,SF,Exploits,0.663
2025-05-15 08:00:25,234.223.155.134,SF,Exploits,0.659
2025-05-15 08:00:26,15.2.94.235,SF,Exploits,0.660
2025-05-15 08:00:26,215.179.216.71,SF,Exploits,0.718
2025-05-15 08:00:26,1.40.143.156,SF,Exploits,0.702
2025-05-15 08:00:26,81.204.127.180,SF,Exploits,0.664
2025-05-15 08:00:26,214.25.231.211,SF,Exploits,0.667
2025-05-15 08:00:26,245.126.88.93,SF,Exploits,0.648
2025-05-15 08:00:26,117.48.113.224,SF,Exploits,0.719
2025-05-15 08:00:27,59.249.89.84,SF,Exploits,0.674
2025-05-15 08:00:27,206.230.217.93,SF,Exploits,0.604
2025-05-15 08:00:27,185.10.214.179,SF,Fuzzers,0.612
2025-05-15 08:00:27,223.255.110.211,SF,Exploits,0.626
2025-05-15 08:00:27,240.11.5.74,SF,Exploits,0.670
2025-05-15 08:00:27,254.197.39.200,SF,Exploits,0.619
2025-05-15 08:00:28,242.10.38.140,SF,Fuzzers,0.677
2025-05-15 08:00:28,165.142.78.66,SF,Exploits,0.784
2025-05-15 08:00:28,85.41.122.86,SF,Exploits,0.649
2025-05-15 08:00:28,254.178.110.240,SF,Exploits,0.704
2025-05-15 08:00:28,250.49.251.253,SF,Exploits,0.629
2025-05-15 08:00:28,253.224.212.147,SF,Exploits,0.613
2025-05-15 08:00:29,150.126.186.185,SF,Exploits,0.600
2025-05-15 08:00:29,244.246.8.102,SF,Exploits,0.636
2025-05-15 08:00:29,155.208.196.199,SF,Exploits,0.658
2025-05-15 08:00:29,223.9.12.194,SF,Exploits,0.671
2025-05-15 08:00:30,89.207.237.81,SF,Exploits,0.627
2025-05-15 08:00:30,125.108.51.148,SF,Exploits,0.742
2025-05-15 08:00:30,21.45.53.95,SF,Exploits,0.654
2025-05-15 08:00:30,137.141.217.65,SF,Exploits,0.680
2025-05-15 08:00:30,65.7.80.122,SF,Exploits,0.665
2025-05-15 08:00:30,17.223.138.136,SF,Exploits,0.638
2025-05-15 08:00:31,52.103.48.16,SF,Exploits,0.628
2025-05-15 08:00:31,42.246.180.112,SF,Fuzzers,0.629
2025-05-15 08:00:31,236.161.248.210,SF,Exploits,0.620
2025-05-15 08:00:31,146.250.212.134,SF,Fuzzers,0.699
2025-05-15 08:00:32,38.121.155.150,SF,Exploits,0.663
2025-05-15 08:00:32,102.63.71.65,SF,Fuzzers,0.617
2025-05-15 08:00:32,147.32.131.172,SF,Exploits,0.615
2025-05-15 08:00:32,249.166.85.96,SF,Exploits,0.681
2025-05-15 08:00:33,50.36.36.218,REJ,Exploits,0.617
2025-05-15 08:00:33,120.148.196.172,SF,Exploits,0.660
2025-05-15 08:00:33,78.246.61.229,SF,Fuzzers,0.708
2025-05-15 08:00:34,51.26.117.79,SF,Exploits,0.682
2025-05-15 08:00:34,146.218.167.224,SF,Exploits,0.654
2025-05-15 08:00:34,25.63.146.185,SF,Fuzzers,0.683
2025-05-15 08:00:35,53.11.62.233,SF,Exploits,0.659
2025-05-15 08:00:35,62.204.20.53,SF,Exploits,0.617
2025-05-15 08:00:36,102.242.236.188,SF,Exploits,0.664
2025-05-15 08:00:36,214.233.14.46,SF,Fuzzers,0.618
2025-05-15 08:00:38,168.142.161.221,SF,Fuzzers,0.630
2025-05-15 08:00:39,150.201.26.95,SF,Exploits,0.684
2025-05-15 08:00:39,42.84.3.213,SF,Fuzzers,0.614
2025-05-15 08:00:39,97.214.188.99,SF,Exploits,0.712
2025-05-15 08:00:39,169.158.31.112,SF,Fuzzers,0.718
2025-05-15 08:00:39,200.159.1.104,SF,Exploits,0.642
2025-05-15 08:00:40,211.248.157.166,SF,Exploits,0.659
2025-05-15 08:00:40,252.17.32.249,SF,Exploits,0.657
2025-05-15 08:00:41,159.211.22.141,SF,Exploits,0.706
2025-05-15 08:00:41,44.102.240.112,SF,Exploits,0.761
2025-05-15 08:00:41,177.41.27.126,SF,Exploits,0.649
2025-05-15 08:00:41,199.185.236.56,SF,Exploits,0.669
2025-05-15 08:00:41,116.32.218.247,SF,Exploits,0.707
2025-05-15 08:00:42,113.5.40.53,SF,Exploits,0.634
2025-05-15 08:00:42,253.135.134.67,SF,Exploits,0.612
2025-05-15 08:00:42,143.129.162.18,SF,Fuzzers,0.700
2025-05-15 08:00:43,168.60.70.50,SF,Fuzzers,0.678
2025-05-15 08:00:44,135.48.221.151,SF,Exploits,0.701
2025-05-15 08:00:44,128.232.6.197,SF,Fuzzers,0.661
2025-05-15 08:00:45,130.153.213.123,SF,Exploits,0.645
2025-05-15 08:00:45,164.186.70.114,SF,Fuzzers,0.659
2025-05-15 08:00:45,92.147.2.123,SF,Fuzzers,0.642
2025-05-15 08:00:45,226.143.166.53,SF,Exploits,0.738
2025-05-15 08:00:46,31.38.253.244,SF,Exploits,0.632
2025-05-15 08:00:46,163.42.32.230,SF,Fuzzers,0.614
2025-05-15 08:00:46,97.217.28.115,SF,Exploits,0.703
2025-05-15 08:00:46,165.251.248.110,SF,Fuzzers,0.642
2025-05-15 08:00:46,81.47.187.198,SF,Fuzzers,0.690
2025-05-15 08:00:46,208.171.144.87,SF,Exploits,0.672
2025-05-15 08:00:47,146.152.176.108,SF,Exploits,0.614
2025-05-15 08:00:47,108.67.230.186,SF,Exploits,0.659
2025-05-15 08:00:47,211.134.92.209,SF,Exploits,0.647
2025-05-15 08:00:47,83.157.124.207,SF,Fuzzers,0.686
2025-05-15 08:00:47,39.203.72.66,SF,Fuzzers,0.695
2025-05-15 08:00:48,213.27.152.45,SF,Exploits,0.676
2025-05-15 08:00:48,119.56.33.155,SF,Fuzzers,0.637
2025-05-15 08:00:48,31.51.239.116,SF,Exploits,0.624
2025-05-15 08:00:48,87.245.164.153,SF,Exploits,0.725
2025-05-15 08:00:48,52.162.179.140,SF,Exploits,0.672
2025-05-15 08:00:49,145.204.74.76,SF,Exploits,0.718
2025-05-15 08:00:49,21.23.89.162,SF,Exploits,0.706
2025-05-15 08:00:49,213.61.114.170,SF,Exploits,0.666
2025-05-15 08:00:50,199.194.1.190,SF,Exploits,0.643
2025-05-15 08:00:50,153.131.111.8,SF,Exploits,0.640
2025-05-15 08:00:51,203.118.153.84,SF,Exploits,0.611
2025-05-15 08:00:51,73.79.166.53,SF,Exploits,0.686
2025-05-15 08:00:52,177.36.121.254,SF,Exploits,0.684
2025-05-15 08:00:52,97.104.105.111,SF,Exploits,0.635
2025-05-15 08:00:52,49.243.255.155,SF,Fuzzers,0.679
2025-05-15 08:00:53,72.150.22.107,REJ,Exploits,0.670
2025-05-15 08:00:53,89.173.11.56,SF,Fuzzers,0.637
2025-05-15 08:00:53,145.233.223.38,SF,Exploits,0.683
2025-05-15 08:00:53,25.166.194.194,SF,Exploits,0.637
2025-05-15 08:00:53,248.180.225.144,SF,Exploits,0.600
2025-05-15 08:00:54,155.98.33.165,SF,Fuzzers,0.625
2025-05-15 08:00:54,153.241.75.131,SF,Exploits,0.635
2025-05-15 08:00:54,167.106.19.152,SF,Fuzzers,0.651
2025-05-15 08:00:54,146.223.253.97,SF,Exploits,0.658
2025-05-15 08:00:54,159.30.46.127,SF,Fuzzers,0.619
2025-05-15 08:00:55,137.78.8.92,SF,Fuzzers,0.632
2025-05-15 08:00:55,13.57.91.209,SF,Fuzzers,0.616
2025-05-15 08:00:55,39.250.80.104,SF,Exploits,0.663
2025-05-15 08:00:55,130.139.71.97,SF,Exploits,0.609
2025-05-15 08:00:55,66.249.180.90,SF,Exploits,0.734
2025-05-15 08:00:55,156.24.229.91,SF,Fuzzers,0.636
2025-05-15 08:00:56,110.221.47.28,SF,Exploits,0.625
2025-05-15 08:00:56,38.71.37.25,SF,Fuzzers,0.697
2025-05-15 08:00:56,103.60.238.115,SF,Exploits,0.654
2025-05-15 08:00:56,52.250.212.43,SF,Fuzzers,0.630
2025-05-15 08:00:56,233.241.124.155,SF,Exploits,0.675
2025-05-15 08:00:57,111.28.84.141,SF,Exploits,0.634
2025-05-15 08:00:57,174.1.90.70,SF,Exploits,0.659
2025-05-15 08:00:57,40.24.34.30,SF,Exploits,0.639
